,user_embed
380,"0.254957661604159,0.669226396055979,0.522645247257787,0.26144305976261223,0.42214472901041766,0.4958730033407387,0.679490076202757,0.3914406943903783,0.3518177001466507,0.06802311261528372,0.35975027334254234,0.23353908136842086,0.6847625822163685,0.22748343519057027,0.3969106052550329,0.1986888751547974,0.3782906830203893,0.5059202544614891,0.6405836715292632,0.3826164635875275"
381,"0.23565139434961793,0.23305486659545283,0.11567184315003745,0.13726903587426367,0.4297180351301187,0.24983056129975614,0.18556737199850584,0.3122876234430249,0.2740636339029306,0.2474338898706161,0.15085845727295571,0.2564972504444328,0.4499280961519027,0.2557107127968628,0.16093490584401524,0.31444907326008614,0.16817429944063902,0.43861169543834555,0.2850557899032584,0.430204201191192"
382,"0.6062013062068333,0.43614942212753915,0.40001822270029885,0.48506191199674115,0.3648132649127215,0.3513748219368034,0.4931664870126692,0.40239498777912075,0.7467911787748999,0.3154982373279616,0.5797844779177703,0.6817336644107558,0.5166622314808567,0.623565232293355,0.29777920579997924,0.5605964570887669,0.4518257441826516,0.4133240447358072,0.3405305664103434,0.5536251218723134"
383,"0.4753247418159763,0.7858636849927964,0.47966534157240376,0.5620499333486582,0.39027606127683423,0.4015548338379796,0.4572111195446061,0.5846402684423077,0.6960029019292937,0.3572401047105162,0.3727789183024149,0.4663153486539772,0.7088943299888867,0.41678976051058664,0.6702840154430736,0.5257014158018554,0.5546766502772865,0.5341271713362996,0.47248440821300824,0.3300246271381584"
384,"0.4409674256139301,0.4880320880252084,0.35930650654605506,0.2063447232167521,0.2738205536619944,0.5594100728021992,0.4331792601646987,0.38326771100307433,0.11789942708952383,0.348885072049222,0.170261568403537,0.26029395496104624,0.16901134669730636,0.5048722821028847,0.5651247578753283,0.2630888125200323,0.5228472345319798,0.4255009105605788,0.3332346582798933,0.21920851560470295"
385,"0.3425797852558914,0.37300277188666886,0.40444286688262887,0.005759230948903222,0.2646977119786047,0.246981552007811,0.26388665155279933,0.3025292307940519,0.33934648398364364,0.3664252056132819,0.3848594036140993,0.4196259202238516,0.340261559680798,0.1864474569411607,0.20155447752585523,0.3606979774091179,0.34117628189609467,0.13640376393388245,0.2536743801426646,0.17089034198069009"
386,"0.624583488315546,0.569672628894983,0.32711446050151255,0.6062954002660936,0.42699639990149296,0.39020142960419657,0.332126032092812,0.5523599213439083,0.5485173014489805,0.43245680315541807,0.4324400938440991,0.3549676528101447,0.29862629567285076,0.41608929128343786,0.48422662697941055,0.535302560086656,0.3554506742160136,0.5460191002747905,0.6292892551961392,0.5666332690796624"
387,"0.1648018854674621,0.3604267235403688,0.6529839281287525,0.19747126901675044,0.5228957470007178,0.4554921938970463,0.4332012557105933,0.3337463641151906,0.5002499078126899,0.35888109925093736,0.45313908489324545,0.5467860330131247,0.29189904358754454,0.2031910627482227,0.49318829383268026,0.7450451592262318,0.8097158731072187,0.5608036422654828,0.4016222216084898,0.33476400786017263"
388,"0.24836042645796194,0.23971653222641687,0.4873089902879721,0.5641002397526462,0.673078912113088,0.5229636345403236,0.3572864095228161,0.2892533634000862,0.2566089802512007,0.10101489562601827,0.3238214755485566,0.1802447304283724,0.181316997901829,0.29937028787723424,0.2725692452976944,0.47216850622649026,0.5768699375082779,0.24005817626336068,0.4864972215436782,0.5043094983174418"
389,"0.3640760723176542,0.43079438196030156,0.5186951224181775,0.5474121138352507,0.16336068896403455,0.34892694888060743,0.40208386516626216,0.44910927802269085,0.3812253852435525,0.1632345154893071,0.3391742244190157,0.5455725686182552,0.1385572165615964,0.5557928530330006,0.5430357411536118,0.164937072430463,0.43439346741216167,0.8312721090500199,0.4510839326697814,0.4162238917107878"
390,"0.809860481432796,0.518816448718163,0.7181227043909862,0.5650504329864594,0.49893480602506823,0.6816543008426039,0.7536671491699509,0.6247683892614367,0.9679095162014784,0.611242017884795,0.3778961657042122,0.3525601931665127,0.4180662275942605,0.6419609531813826,0.7143940361949124,0.4863318380175998,0.3660802406915258,0.6216356220998743,0.5409938341946581,0.3854004084008568"
391,"0.2981550913043985,0.42639151430153643,0.28725164766633887,0.22557603281713615,0.37089105720378834,0.2131730784234856,0.3054430400225438,0.22707955684753045,0.2425541833922615,0.28493941629193326,0.34240393465660407,0.23097758569437213,0.3928450910637109,0.18926172911655528,0.2563695755547377,0.09861471735711778,0.3840071093090968,0.44960116508018433,0.251122418602107,0.2826688717781091"
392,"0.4138686154731369,0.6453900779845498,0.45636278749963055,0.7318438639053509,0.4134363641617422,0.43390135415671843,0.31953660893080693,0.502451795273652,0.6723757151180051,0.7073153782419042,0.4847630289298556,0.3340867850411605,0.24484632059172082,0.40114617247299256,0.1525107704978951,0.41991962419666307,0.4570154785363797,0.43150823354994416,0.739081818428945,0.6367046237412"
393,"0.36003106041100896,0.7255280910851828,0.5569091637803547,0.1196014526647777,0.38951989639968204,0.24011443526129309,0.2652845583294644,0.22544658402343962,0.6949432143537421,0.4375673471254942,0.15587042572917284,0.49318577446714923,0.6409487101270488,0.1437022292244898,0.5822689375000923,0.44486116553772154,0.5409764783423385,0.29266147290644057,0.19494321458918204,0.6154511333480257"
394,"0.30996162027904967,0.3618267159375558,0.4819742808173609,0.4145747638027663,0.17371513179497972,0.12176400755496224,0.23430722605556803,0.24400477152205954,0.3497863731687315,0.2835083794135188,0.4907643970781361,0.4695234520586812,0.45964459769179916,0.48106020878737815,0.28226537474585267,0.3462777815843755,0.1640647798357256,0.5930789094754206,0.29903829443165053,0.5987322077791675"
395,"0.7680993810630866,0.5716477093224226,0.3472364606049358,0.5126281089283218,0.407588800836668,0.1387744639828238,0.6479708256755479,0.2957523605834666,0.4890758341913169,0.2498151908018021,0.5809666806647498,0.6289650144763531,0.4461064982078244,0.7171059893792519,0.23130714299361912,0.31581169812154203,0.49829765850241053,0.6006625633533744,0.4821989385595493,0.3713146999997199"
396,"0.3957746069131674,0.17901062544664667,0.35487055508887067,0.298248634911926,0.3072128075611046,0.2547500832957707,0.4145775792858081,0.3942691586989981,0.39196217241006076,0.16708186899324193,0.24935740106867296,0.23455479186434122,0.14334462220983635,0.2789686143517298,0.21771264681705244,0.3217934054654312,0.23388386794270458,0.08772564169831086,0.14759654173418765,0.15790900867753901"
397,"0.2581972761681252,0.31050568830003095,0.28547025109069085,0.20763534685082682,0.41606625637678096,0.17924373853960437,0.12028463159723078,0.3606424943834306,0.4435625497185153,0.15119125476747303,0.19260212595254916,0.2047224877850596,0.19308636957126646,0.3372875686922967,0.30043838511732723,0.12571730203113055,0.31365901881193725,0.28678047989418404,0.29382213569908183,0.2887888065119655"
398,"0.12354734402204832,0.794664970999938,0.569952444817881,0.332984780621938,0.4573343917668652,0.5390551884852937,0.28555459492988056,0.26931963180101326,0.6146355358665808,0.5823381481372644,0.33112572270149354,0.4028363715819467,0.536944980838091,0.3209553239047117,0.44352201429626936,0.6206608703842933,0.2647855051916351,0.27808042055375176,0.4674048307520175,0.10753363061798192"
399,"0.4070879766804394,0.3249483092691152,0.42749562647971456,0.5914959459890256,0.34725979821249886,0.6592567039369444,0.5730228439791061,0.4806807131378554,0.34773630333291805,0.4356938168749513,0.543085937356387,0.4040427602051411,0.6177421347475778,0.6013030785052689,0.1812444831210977,0.6577988980586392,0.3918741475453996,0.5398509504587415,0.6942649542311042,0.5461170997754563"
400,"0.647198621267804,0.1858341279643087,0.6038681542691067,0.5844449832562381,0.40610870569501095,0.7327579547997124,0.323330335378342,0.3402162548046416,0.6358079896787986,0.5507990265607732,0.372076946491079,0.2622299551714745,0.5684283790498725,0.5082374909911201,0.4630798953615745,0.37895211440918997,0.6241366025487016,0.38414185677843354,0.4574673778953326,0.47654053468288043"
401,"0.866596556473694,0.7062495852435522,0.37146603290004104,0.4774151786378552,0.2618211370910856,0.6139108700650179,0.10071977465395389,0.2581279356710289,0.6296001851433453,0.20040444251918663,0.6992515616881212,0.1412977682560307,0.7228506804817836,0.39071981357907865,0.5647193059373073,0.46444431579478107,0.17848292701309015,0.5936312454060069,0.4498694626252155,0.462386918586042"
402,"0.6832091757998783,0.49461333129125556,0.5760225337773024,0.3356159265152429,0.4541984861123996,0.3133604253346279,0.45780047473162905,0.43643755257791444,0.18825830871310875,0.5215037050542793,0.6388145149334257,0.035934100914073085,0.2682554922942055,0.5615400452558841,0.5355868043527193,0.3469633641669436,0.43107805840198665,0.45414675191870846,0.23680691458563952,0.10461541022761997"
403,"0.64121391707382,0.3235739525434611,0.4280642959011758,0.4017198940073882,0.3793531061596847,0.2773877050774459,0.5879771766055478,0.38453402987841645,0.3490993588675613,0.3724227672457298,0.17137986328010166,0.28492546793146173,0.2723538965371004,0.3224806764122403,0.2706260106317368,0.34462044201483716,0.42765482336351074,0.17107517612725184,0.5672215336725747,0.5713226716895581"
404,"0.15862249835617848,0.8456385451130743,0.576391749352759,0.58229136518167,0.48225965735377835,0.41667484134308336,0.5455207928891042,0.6662777153586057,0.6024192372244371,0.3540512328149735,0.7351580148376181,0.18004631553846837,0.47610150858074496,0.5860955359132051,0.2705442451621262,0.213075669261196,0.14523075823253032,0.3131290904284603,0.3562050514266642,0.5350046073081107"
405,"0.4147553551784228,0.2286718850503305,0.362441180400097,0.09947802326332851,0.36221767144321265,0.12638396358457912,0.062465720489553046,0.07230114047149695,0.10797550786821336,0.1409531151672814,0.23651558959886748,0.042450496025060735,0.3429114010742428,0.29720616555963114,0.19819770528220437,0.22166548889576104,0.3906776857956519,0.3152812729778745,0.07130075641328568,0.12472053577022761"
406,"0.6854702954702508,0.6055183558653778,0.29073090497063575,0.08857811661796595,0.11285159445894918,0.3391171733544772,0.3672194299051491,0.7568593071958937,0.4626225908704609,0.49651774190256814,0.24528778291915,0.4833591474887243,0.3418688694631964,0.18102144617175664,0.42484405704193184,0.6353780662394652,0.10157160333513598,0.30966778327940214,0.4432764962767442,0.755337828526553"
407,"0.36693351707264743,0.643255720327286,0.4511602896377817,0.4624087377084649,0.5413334282534644,0.32108889602635743,0.4125686021964209,0.4950605212918561,0.1368690598566784,0.3378587808644077,0.4093028217143383,0.4613270704182854,0.2242970054054815,0.28030459608364816,0.37965936481823787,0.46747722641172534,0.15645543915368174,0.6233868719300296,0.28900206889467445,0.44535077669058887"
408,"0.3859987977967579,0.5671284137042172,0.42259821738388925,0.6445593935239583,0.7019840144499201,0.2604260146953434,0.3852366524177341,0.624153350921162,0.47859753803134397,0.10205167419731603,0.5571827531811345,0.3722020406814389,0.39079224991124584,0.4951436798914469,0.5494999437665437,0.27396716198722926,0.15240257054437104,0.33780446319535484,0.7029301864105567,0.5652074310229336"
409,"0.3193735118693403,0.6020977092696898,0.3308816867822637,0.5449604153224018,0.2725993258350337,0.38292174902452714,0.4843030087699077,0.2343503428550153,0.1811170399497451,0.2404594241374646,0.5346483872666652,0.4117687674558781,0.22649481096012128,0.27481809074020147,0.2883974542771966,0.1884005270153294,0.20362475213759312,0.40347729095473245,0.5013643143488595,0.30820274062886743"
410,"0.36305956994189403,0.30845739658789034,0.4373590225494136,0.4800576754656693,0.37740588067967945,0.4301206535401301,0.478656239754241,0.35001449351278036,0.46797503573410487,0.3575368351408197,0.45397749850260727,0.5037475080202828,0.5153675750195001,0.5368629646261776,0.5639396904957021,0.30308330381510523,0.35901759204001227,0.39818770404411846,0.42608055678473505,0.5409345670772485"
411,"0.6032870066425847,0.3021208080736352,0.25900883342398584,0.5315281216629971,0.4718998963934355,0.8176002425889424,0.545452164530453,0.3432233743474595,0.6512622240409481,0.5152507699416582,0.4038318047674123,0.7017065385690338,0.5098211589093493,0.3055352878991189,0.7966079008648208,0.3614103498791143,0.5377004042647169,0.3519690952390597,0.5145709182767706,0.30241819489232574"
412,"0.8597549883416017,0.47695979696603197,0.3233474399368793,0.3651351646984076,0.4397055353335153,0.39590597891906104,0.707910077546013,0.6859893324027332,0.555918497684993,0.3632659559602311,0.5704967309439545,0.29786485938193724,0.718456802898341,0.3560516386648683,0.3008641615380332,0.6004669564880857,0.31107856841652737,0.3494676715714691,0.41034574937381957,0.7108650999209449"
413,"0.517880701881775,0.5595982512623145,0.4989011204931783,0.16791046920835398,0.32878006473011184,0.3627322339426663,0.6259563845911892,0.3656997399004924,0.2899360622143098,0.6257275762113876,0.41831227916307684,0.6317261304764001,0.5658376570411475,0.41283918727919355,0.6782329110244205,0.1123961653153529,0.4529013931598402,0.6454766190290753,0.4308697071265528,0.6568020917082669"
414,"0.24359020446952298,0.0756853295006831,0.34430017961180603,0.21417127809271522,0.27085892609391676,0.26301998230710777,0.13835241358996758,0.27870889044791325,0.06421888194918614,0.2666322958396307,0.15774322140073882,0.2048148451611709,0.1311264609762247,0.24666919658420464,0.3391641227136155,0.25341557554379435,0.3233590263118069,0.20490262899876246,0.1267376239817885,0.016501343818903356"
415,"0.725901365077854,0.27605066588622146,0.6405425565336557,0.4580028436074487,0.26787402906103136,0.4191026965872678,0.30741987448880853,0.6022517809802571,0.46224593406756814,0.4150853612089842,0.620134631251698,0.665002550437561,0.7391500956678614,0.5690648971994648,0.13501284207081632,0.3301811130809896,0.5932675692931597,0.6881212142976079,0.3870894901684954,0.2635489752801202"
416,"0.2355489079930856,0.052891765734785566,0.24242018734571205,0.3360781591013554,0.253272590413324,0.14604124330830143,0.34561997732003436,0.22429503686386792,0.42932250709614656,0.21257624730948552,0.44182100550974523,0.28783400221112715,0.3117803693274945,0.43070712114039633,0.4082963956483994,0.3406046827531833,0.2877434398624565,0.18591569792357582,0.28848236893057205,0.2913931092313296"
417,"0.611676313578813,0.5661116954717711,0.17092437559274729,0.4521103249928381,0.45211734564523687,0.519355123334476,0.740617443157079,0.4270968435440207,0.14030178189914777,0.4425619679627267,0.3882061961724951,0.6585432257784544,0.3341908660051162,0.3845762165810078,0.5193495860370185,0.3468049039991168,0.35855299612529484,0.5265893531713393,0.33937421418613484,0.14728100159458243"
418,"0.0924452415240548,0.1658005632766308,0.25204668639596495,0.08215887559991548,0.2697156416436434,0.164275970844504,0.3631265740470586,0.24683229490033035,0.18541422210927508,0.05965287518237683,0.1602279500242213,0.1099413454646607,0.12237617824620664,0.3231248774995241,0.3099999054617699,0.05721968068497661,0.1760597389397456,0.3860355236503093,0.3522719829216612,0.1834084467589715"
419,"0.3621586204374728,0.38837580240836456,0.4478440110192654,0.6341738135650834,0.6761925817000364,0.5292222750274325,0.6821064454552284,0.25102808875108656,0.5561351404160297,0.5115697009267267,0.6088486693720642,0.3580231883895012,0.7287447120923572,0.43703017111012454,0.38777786642947937,0.3615191251393585,0.512309334939123,0.6730943583726114,0.494336816903099,0.4008955620644671"
420,"0.15536051357595515,0.28619271147665615,0.1436985015747044,0.43451406427615447,0.4556643732016926,0.3609252153725082,0.4421088584054354,0.1669149376979161,0.3177113986820528,0.25097431823733884,0.22512264781401245,0.23277513284485515,0.3435778922677223,0.46914805586705777,0.19783875543884002,0.22399622711099995,0.18484285632900735,0.500380938362992,0.23629847978190363,-0.06580563484246292"
421,"0.29430015282849065,0.13611623556973368,0.29626995109180726,0.29062576725482975,0.3018739492254612,0.0312555018136876,0.5183309905479447,0.675637594884444,0.3423628325386536,0.1892105010612051,0.4507307813225321,0.44368532029392904,0.48830639299915374,0.337724893364626,0.39363894890584805,0.4288591708110373,0.403376667530149,0.6270129242410584,0.5398412778648215,0.28483757816944516"
422,"0.4932774634951082,0.15680103135539422,0.35381941209528417,0.5055365502009487,0.12342353889893458,0.03940187634700167,0.2816987137690108,0.5499036514157023,0.21398419467675273,0.4690591831385114,0.4496546106906792,0.40652297515898983,0.5883806158734471,0.22337871137653711,0.1756993462520861,0.26531556308513415,0.35548459568685237,0.5495072067813418,0.4996749630849067,0.5996914454914588"
423,"0.11766483687559873,0.4559789620441625,0.36852549752985725,0.3718650012030961,0.3531332711210832,0.35052113881590563,0.2831986027215707,0.18601849319041278,0.10306535834764441,0.3156844796456817,0.3472198675607776,0.4785567055736535,0.36917348848704334,0.23033789349872655,0.08712115214878557,0.27268318630786964,0.6157672225793086,0.5930228455788098,0.5813338334266551,0.5231583936055055"
424,"0.6682982542549227,0.44530575251801957,0.44596734154006457,0.6738158453489517,0.41638259231240243,0.23320557776449666,0.5512116924128422,0.36051258389695573,0.06265944659577484,0.6600779118939516,0.5265725074880157,0.3304684147273016,0.1340962466868059,0.9043133914470253,0.683778051494061,0.9924778285520692,0.8383298268422908,0.5379687311950887,0.1933583672776729,0.31033659103716504"
425,"0.20962576350476453,0.2625822412385876,0.2835583760140361,0.44265553489381154,0.36070936324230485,0.2553305381208307,0.3362847213058152,0.4845225928207355,0.39745705459442615,0.2985440645990221,0.41613923027544714,0.2596743436324497,0.22842214283918919,0.3473692500527118,0.1467938634260466,0.33619816048673656,0.07826481248617981,0.34596992421763545,0.25520089142509406,0.3230306256256078"
426,"0.22240880939940932,0.5159356589157595,0.3129297110682729,0.5288171814056201,0.2507053971981395,0.2511651989647542,0.21875635060863224,0.23527427477245585,0.5450058064243153,0.275573209368586,0.18454501063388212,0.5792169511680757,0.2162986660805141,0.5416238700315241,0.2742969582873485,0.3749011173946623,0.3677407293823942,0.5640809480204855,0.34001992824276145,0.3949893911248844"
427,"0.2993502039343577,0.26060713008353464,0.35531901153855505,0.3735335884861366,0.41179465311426816,0.383759631822364,0.400963353461829,0.2217406128152975,0.40354910624510104,0.2751013553737101,0.46855360600010043,0.592861625450431,0.33753210452244997,0.2876140705110796,0.29811978360344304,0.4073909998368784,0.4191981651985786,0.40588756808001575,0.5046569873997321,0.25323331086636036"
428,"0.7670187502210318,0.29136939874554557,0.5571435340395166,0.20503207655021627,0.7878204109261492,0.3604945598416669,0.5173277099720688,0.23705991811335508,0.21138452897163282,0.7016971591065886,0.2851949653189934,0.583311914228025,0.7905254651248408,0.24666731285787494,0.40542088534287074,0.4544094775029689,0.32425152879497643,0.1392721357256013,0.7808069875204456,0.3108653265026183"
429,"0.4291376863412384,0.5404194199536034,0.40472263598914077,0.5612597204534869,0.19404767522196098,0.5948416604128577,0.262483228724232,0.632415477500326,0.5001638342216291,0.47188257136761436,0.4273906185811631,0.46890762542629844,0.43275636606186263,0.7338627622761874,0.8215358158828393,0.7252275175321724,0.2660509517475421,0.4309657495690267,0.41814943697094636,0.48667823501726654"
430,"0.1689840133534884,0.3888507795267382,0.3903133909216458,0.261137236775811,0.6140814124299078,0.3868159137708093,0.5622701545358466,0.2489496137666725,0.4332431487180729,0.5846560115305719,0.19316308898889517,0.24117040100721943,0.3600587651951486,0.347741596933127,0.43760360211140426,0.33154721343381865,0.13779898786154088,0.5166878440761027,0.3391002074837467,0.34647583574759216"
431,"0.632375670715518,0.48277150435005217,0.11034405517842132,0.45357558266927245,0.18708196335164617,0.49893479171228294,0.7950063646260365,0.29756770228127005,0.4508497549804747,0.25534909533291644,0.20712008446023564,0.7094936028722658,0.48101597793974626,0.24439462193384737,0.37909476021977856,0.1988943918764836,0.36837146152353023,0.38180530053,0.046359788566052475,0.5806053631548267"
432,"0.35968516019216684,0.17423608641424992,0.3680488598548079,0.45046371290069687,0.43243824196137304,0.3113074144400536,0.4326656774061166,0.29064895246335837,0.33984535896816837,0.3228257416829015,0.3527737580202231,0.3934251217140264,0.3808617613362271,0.24207223421731863,0.6447324304237949,0.24298218952785275,0.2563135947906858,0.4139813484226294,0.2822718286597317,0.3421091445496096"
433,"0.5332514070639522,0.4475030045589608,0.4054966141907881,0.1725652330103201,0.38612452654066587,0.5234980736900093,0.43161634761414736,0.314464139698641,0.05424326820699971,0.08721770164916055,0.45585217953924956,0.1144024620617676,0.5671814290663627,0.17263836189342502,0.2214543940763238,0.4239241435543543,0.10276028940941036,0.21631088428573794,0.08137202253010169,0.11074646419647037"
434,"0.38287941448226276,0.12903199560937112,0.6210407729011818,0.7030736264007298,0.5365167337271401,0.34151647779107314,0.1906671192785654,0.5873387544822799,0.3868911840199983,0.2813254828539365,0.4153274392985015,0.5899206068580617,0.5935296342983558,0.6325964820946083,0.8349211567363508,0.35764375415293803,0.47333248584927456,0.7386394541078175,0.3114793712381055,0.3381840472926813"
435,"0.08666276209066767,0.7150767643269158,0.2813685511613881,0.15811021355667318,0.5974367385310719,0.5811683030515702,0.47537706484976333,0.4734538345313067,0.3439367905069378,0.48733296697909423,0.17932232990557406,0.15433505324148308,0.33903892195155994,0.40123917191776814,0.44619711491542197,0.114136520551848,0.257583936287489,0.4335498330526388,0.19519854753263605,0.11654143167217365"
436,"0.19044542389923166,0.5286360742017899,0.3227806643539547,0.45282964832125944,0.49736906921257845,0.5057015001244741,0.2738481686049607,0.46331538123171245,0.29245084587186776,0.5871075862799815,0.3608757102531181,0.2870516820286771,0.3868972827793526,0.5038867954663669,0.3669045281644153,0.2852462493078803,0.28699100257734156,0.291348853821481,0.2456326243184595,0.48381194890747514"
437,"0.24566024774359244,0.44818331968008257,0.255237925114555,0.5456304041737943,0.39912140296630205,0.41874613177297504,0.34490032958626005,0.09755433805950879,0.44749357661706557,0.7335439467580047,0.5211729010404479,0.6118800599366764,0.5409268691861515,0.6834300640970173,0.6614569706966008,0.5972111358602119,0.6246591543462855,0.30751619831560345,0.7103435009898461,0.34199114856766394"
438,"0.32577375821736043,0.38081808374515447,0.4753497175608124,0.45348653141517553,0.5822476141170372,0.4526283391527707,0.4868573703421711,0.5537023767359847,0.24808487165769003,0.2699597664507286,0.44707139288601205,0.5601724517653028,0.4808890674525428,0.505372855762164,0.20969736173971795,0.2638761453209486,0.5186801521641177,0.524117515510433,0.4330639603731985,0.416299133330682"
439,"0.24220947581999233,0.3266674752673622,0.3371799564655003,0.336598229560003,0.341077788507626,0.43152851679710164,0.31697909011796,0.729501051422959,0.4948227249944088,0.3903146229361099,0.5825596870378349,0.3201649920398997,0.7336177583032442,0.31219498663718076,0.23180698384221965,0.20007839516223158,0.5128628366442561,0.33572878803415174,0.32199589159550424,0.7230411426972788"
440,"0.31073745735616126,0.3119126209372714,0.21812674512606148,0.27403122624163717,0.16830919566698985,0.038872655434166285,0.1563105109089652,0.332106800670106,0.04925015237799999,0.08886967140933204,0.1758876605932126,0.14627164723712113,0.0347920461196079,0.1589089790792517,0.13472144500811706,0.21655543770584898,0.23368097925702774,0.2958336296209217,0.32869700998309426,0.1953151841078557"
441,"0.5017671612247193,0.3424447370200903,0.06358262986812435,0.28176216029395823,0.5873354868108872,0.2732769712586983,0.5414770598542185,0.4000134712724151,0.5337524765062338,0.24035706209060093,0.15631570925614086,0.44010334960743247,0.3814340009102087,0.3280533861450003,0.25415552452708795,0.46613564409217045,0.2800116881065795,0.41897121017420896,0.5277488980291417,0.4016710323344063"
442,"0.7553310677520364,0.1721081145330491,0.19058687422788723,0.44731811002447436,0.32334836154444196,0.5638866681273021,0.08153608010898306,0.38177548327676164,0.53211584727843,0.2942739512090262,0.42317011205317445,0.6292651013579443,0.6252330177924225,0.324486551404862,0.5867081469593883,0.5076009855148506,0.1446118953162103,0.7870364174355017,0.39604376463531255,0.8550085971267879"
443,"0.42843961364028804,0.5988321944916674,0.5448294324390862,0.42062374414274,0.19206499706505317,0.5613124655548686,0.3283952433118041,0.5948497514872717,0.34363627685171005,0.6031056393037644,0.10339586163011802,0.12873262576624375,0.45251564684838297,0.27612918878727594,0.3602979895123317,0.7384203089581641,0.4884533641234213,0.22272251909057408,0.2642331607780696,0.517758050828108"
444,"0.1884188362345447,0.6559215151888232,0.7272765071150886,0.40625209915548766,0.46173413167339605,0.3270963123905543,0.783508695648664,0.2001940019004675,0.6181189278772321,0.7688101860811714,0.5681186943825134,0.4461362852025951,0.3640344423370853,0.35240254584012626,0.6117435221107208,0.3065480936611329,0.35206418495494074,0.4486839602576081,0.6098601671254869,0.3475186770446451"
445,"0.33784630333601684,0.20687263454923566,0.06641134637287195,0.3221563765925728,0.3153589602278467,0.24821336215946663,0.26439098387961846,0.10571704087160823,0.32366397060661417,0.15079271042484124,0.25598978388818755,0.13554409059139633,0.2992206616553198,0.17182342164511427,0.08642852732009995,0.28805767420393,0.15580708818105846,0.26170693018182134,0.19765296671341123,0.06173820730254722"
446,"0.40161379268015823,0.43580850957480144,0.2584919562363254,0.555603044221387,0.4262132263615093,0.44331237285634506,0.39584161860134887,0.3080255710888509,0.14741765908438867,0.5566955536140845,0.6142871268577474,0.26681392570070495,0.3613696087893307,0.3802072167144307,0.5435876844943687,0.42227356511768693,0.5628585849380626,0.2571847254152257,0.21340544161969846,0.25498890318258033"
447,"0.6249381679520599,0.24158132153750503,0.3366952319520838,0.4865064972932123,0.10874048801455552,0.43932760721542485,0.6759333280735585,0.5021853609415114,0.5462704293173642,0.454969964370461,0.26370598564272013,0.19514959951646385,0.747585794860777,0.4867065977782639,0.40198431356523373,0.4049686493998919,0.6375868218277047,0.6980207012875802,0.6188871297775707,0.5033033482149303"
448,"0.42231963552304574,0.13809784372486722,0.24629405977278482,0.25417218499252725,0.37296836939438,0.10073334600514675,0.39734852158156303,0.4856599809138305,0.2599445774564192,0.359842129130539,0.359555594741616,0.26898849398908253,0.22605353908958403,0.2835599172858113,0.33366265628455005,0.3206751909324394,0.499455338983448,0.31505103905520865,0.19705931905611446,0.14248008421346037"
449,"0.3316959485923898,0.4252020246170585,0.19897890369488036,0.40686860958489357,0.12126374758060529,0.44573799997626884,0.6851857832168515,0.5656053399463836,0.5814935665927851,0.4086078477205915,0.41995989105524345,0.4117816081386521,0.18679830332930436,0.293273453455075,0.3699116491412485,0.4944484553245049,0.48989358126512084,0.5756918993802579,0.3736368290117218,0.7248222868504297"
450,"0.28941903120138207,0.059319495249742484,0.2217066174895473,0.08017041306121704,0.2008832381022345,0.3297343476776594,0.2312191253619063,0.6289300474693742,0.5016416423508792,0.5091482759418011,0.09621127284315299,0.2850669481999533,0.5179557608471063,0.3943404017803851,0.24576046644935468,0.30160853634802337,0.5938205430351168,0.32967514787689484,0.48806022363645013,0.586067186200733"
451,"0.7438589392107463,0.625379691669962,0.4679993609966226,0.6311494022981632,0.4959707016431999,0.323290519279918,0.279107170268409,0.1322959677524637,0.4150264268088072,0.31732347512853304,0.6302617137959463,0.39923113663112464,0.0922269455427287,0.5097983842650798,0.7685893326827471,0.6033545382829123,0.1913055363223192,0.36035953290455425,0.5830411178302639,0.7040611024043374"
452,"0.5233238269413742,0.6099849548389231,0.14213172278998726,0.44602290912782067,0.32354536873320766,0.38237743012322273,0.3731394127002376,0.20587056285546257,0.27086861848511706,0.3500883176018623,0.247219764507859,0.16198536754709328,0.21669489861971972,0.4182243233091166,0.6476477580808645,0.5970007618424927,0.47794495300184153,0.4770580907721935,0.1117740874490604,0.15659391963398456"
453,"0.6210433341315438,0.47234381205215503,0.4867122533228385,0.5177126740431445,0.4962290320006803,0.3324914749531801,0.5920773776379802,0.48125930641562575,0.3087475324683943,0.5005596535230011,0.41533267248781824,0.4310375218894006,0.5858562220997582,0.34705091239216335,0.8265257841792643,0.42632048911779674,0.4083312858532369,0.5578683939479816,0.46380095720728126,0.47666249413275347"
454,"0.30874540092373676,0.4345722374906722,0.4630791201254478,0.6929628657024849,0.42134200775230707,0.6345578546666635,0.16821312435028557,0.3211887660199302,0.6243395264175022,0.12039668606578807,0.1696431834641278,0.5765112114702019,0.19554818129510418,0.6213912079334912,0.3097341000331468,0.4896937743356788,0.5648805656263763,0.5661498021152447,0.09758223754523596,0.5932475008935107"
455,"0.5030033931955683,0.4083840882046658,0.5037805400998633,0.47174096888389316,0.49260447180627037,0.1945145927770323,0.301702390623269,0.4234385970266293,0.5533275898546568,0.16642593316350301,0.2268435684905514,0.5489146511566618,0.46507257946826935,0.9009448293970337,0.40246643001144333,0.8133174323139414,0.45430493894199525,0.38479352745801826,0.6811273182493278,0.3394175629280718"
