,item_embed
307,"0.38613754718686727,0.15660180312500796,0.48351748623494833,0.10878443516373934,0.49203291871327137,0.2950041465886041,0.4323853764537946,0.44486995630241855,0.005360194482715733,0.31010934753898395,0.3844826326671127,0.21438365257173397,0.23156159186401115,0.4236356603476787,0.40303937572012394,0.29748816783175963,0.03486489067564106,0.28624392569922685,0.5135924192746648,0.09665555319343282"
308,"0.2583186287340587,0.0957169622933007,0.07191973133343162,0.6608121364987452,0.2015780976826132,0.259428725004583,0.5880346642316154,0.08980776987900199,0.21728543867141378,-0.045926136613439764,0.3682611774919547,-0.052071727975970726,0.4226494257699372,0.5207516934725505,-0.07802336405464168,0.5370739333317353,0.529541853971064,0.5222290016026886,0.3022564238821827,0.49087887276561337"
309,"0.2393347695919199,0.5009279732122514,0.6752586074367337,0.3852901262776007,0.673493681604887,0.7277232576090368,0.3941234556091744,0.6017577736108753,0.5092772313473773,0.20266175994568864,0.6587428824481351,0.40484358609136434,0.6397307729091053,0.8044543483414763,0.4306044307066825,0.44769302069211503,0.10115714810875466,0.28858968525083456,0.3597721484433919,0.43287645661929597"
310,"0.03268475405990347,0.32227085903017394,0.013111085047730793,0.3316951172849696,0.2826389206885126,0.2402421038965893,0.23656255488316055,0.1938070604293807,0.23009598809726534,0.4072409934430956,0.046152494293938646,0.009251476522185522,0.0668189173188938,0.3343922448812623,0.36265359926065277,0.3537334085173921,0.3047282074865146,0.21298128659352106,0.227553630209518,0.295461842080147"
311,"0.5389182370003982,0.311214611076667,0.2705696682783034,0.45599730027487245,0.019030868835989628,0.3944417293161472,0.390006440805715,0.3539223996482355,0.2577384433515401,0.2713896620867124,0.06974983166221997,0.42018024843889545,0.7174794724453483,0.720763366965432,0.28743547404357067,0.4572210279275345,0.7757282274561753,0.8613665672038651,0.39605692611997895,0.5636246329296027"
312,"0.289040998417205,0.1854495977517755,0.15880476038848382,0.35086600332998996,0.4320107954759383,0.3019979989603511,0.19633382213621983,0.27955687453982203,0.42407340359581075,0.27778201695535987,0.3990208039697246,0.14840776179248277,0.42275802266319085,0.14637990882890295,0.3209124669578092,0.15498298863929896,0.12978358779441418,0.16372032314339044,0.17188161527162962,0.3673841985417972"
313,"0.35529068236547123,0.6476507972920821,0.2826952196092368,0.6839950136583332,0.20080386166997796,0.3739340093941956,0.29447065360729235,0.6256696818760252,0.48413508020548557,0.742367614162859,0.4978367427125823,0.4620226175636079,0.8191887923309059,0.30846314608023057,0.3044931943161008,0.28018431010911776,0.6320459666347307,0.4185126001755572,0.2648686179576319,0.44765792920860786"
314,"0.3302491345723339,0.17182486258787497,0.12039791807570692,0.017840665566780156,0.4287393189056433,0.2252483292380257,0.0058215037533173065,0.1628833309989979,0.3818210278231446,0.23469770568985987,0.03807385787593784,0.3735670347515811,0.25684141675844097,0.3050587513467466,0.28804913839645535,0.39390569435713557,0.2557071514417843,0.11525454480155624,0.28718792647923813,0.14581331322498337"
315,"0.4290946810999287,0.6054278915369663,0.5106610758003075,0.29258957650561596,0.38761565478650795,0.6007444848052135,0.5484504750775335,0.42920945918355413,0.3791127757093138,0.473346096215683,0.45140185237633695,0.3934534496487806,0.3369570151991735,0.05329932206708917,0.21666921993651822,0.4804020538542681,0.24777136229094432,0.4917596482740649,0.46673396653400934,0.6979416947969429"
316,"0.5919244528432814,0.4554559276507377,0.6327461585603783,0.1639783299215056,0.3823125298264422,0.24287507246057638,0.6313760115709355,0.3990885796948807,0.6530995550497719,0.44361931021974194,0.7243958901080443,0.27588940637496423,0.20635637580643051,0.6567435585341276,0.4136803459003821,0.38962208372052587,0.31304818241069726,0.35328617563099934,0.5538653820210245,0.5086185924182343"
317,"0.2815023229594697,0.14036863555853704,0.584666877395658,0.4524097939478992,0.1584956046951836,0.5515444151511616,0.6562749281210875,0.4563353227828079,0.6668379879844016,0.5259871035350405,0.5960012398469072,0.3006125518353841,0.4465451813888561,0.5015290627080358,0.37987729465788045,0.6137293029691239,0.3441939207451817,0.4746536827012328,0.5236905309783974,0.48980966842542034"
318,"0.24213399189383078,0.34872507234835337,0.38288275399793176,0.2646322494094257,0.5956405155335938,0.6057548136069288,0.3782444254185879,0.35817839872710283,0.4567280667275556,0.17632023875553313,0.4356394504737787,0.25327357909665205,0.6073721701098632,0.5763827360659998,0.43289721340528986,0.526356623358138,0.23214332312147032,0.5229537651700743,0.6080940058243294,0.550444975806772"
319,"0.408183587449543,0.2832504274030626,0.3772227772707484,0.31963195490029256,0.3679340703881246,0.3600758409892053,0.3515622126573053,0.46161536476334836,0.19845874654003523,0.28754014318573873,0.12713603826457828,0.26478214075166145,0.1964232228502174,0.12259815971370627,0.32099156219798913,0.2061643053657926,0.2658357573849068,0.28526033983279453,0.628334335432197,0.48661916080630124"
320,"0.7425206278723363,0.7248678491140368,0.3566105639998439,0.7693672876691422,0.01454316935411537,0.9507866968079277,0.08663472542743711,0.754424123356843,0.8216170989605157,0.3312023535029305,0.35442657512377274,0.8328701816912655,0.5890533527465103,0.6660926887515487,0.9495377858955103,0.7874488424709398,0.6289629592014835,0.9460039162113013,0.6014020725381262,0.2238819981971335"
321,"0.25649753766050587,0.6899108738836948,0.7675941043781886,0.9117226573307623,0.5254296492313464,0.03190531458563117,0.2113447769321818,0.7005527641448623,0.13407841266551979,0.8219919787162845,0.3975486807620756,0.44508039897752993,0.45179917179988394,0.2054408812357411,0.9722038938192071,0.1749310134666079,0.459469546839938,0.6905178226204863,0.3108222182732311,0.3027162789094442"
322,"0.22508691573355197,0.5308823230395028,0.41172333090155633,0.21585901691519174,0.4198397043833562,0.2826965183963615,0.5268847974549806,0.2881268396578668,0.29538668463943835,0.12992711812219868,0.427491115928441,0.19312255418678412,0.5345966746625671,0.11693037048661101,0.610752350976444,0.6054930247986472,0.17023123622090958,0.5674274437866248,0.20610466132385052,0.491496029879286"
323,"0.2633782887081917,0.36648670212705603,0.24818182778039294,0.40311791887399767,0.3975549049651475,0.9013141675021797,0.40585150942863124,0.5717037287641533,0.16098870028474627,0.4164686351386921,0.14059078320470617,0.3053808311572328,0.4229397832149295,0.5518065734467659,0.5888804591839362,0.6323678083096842,0.49930539068588436,0.503927642453847,0.06330379942232418,0.1438536818417953"
324,"0.35861887050693964,0.3950119724049576,0.31092066481941627,0.6733174437163124,0.32587340857366137,0.3298741190948768,0.30930579452887874,0.5450132335010315,0.282711784736008,0.5208222708371895,0.5524361411875158,0.2861005559218594,0.7909348529885283,0.19649117562480703,0.5610863254055863,0.25440633393512946,0.42076939827933135,0.4364519453274891,0.5879601520182158,0.42932279588277195"
325,"0.37576728984732455,0.06693605443679529,0.40661588295597534,0.3193699814600488,0.43426984392876616,0.3498526395932786,0.4351132349131445,0.541199652410054,0.6639333517017937,0.3721593701001353,0.42030083495073123,0.6434567811416264,0.2924918942739139,0.6671105233150092,0.6030655734770952,0.25832305894225654,0.17160014954036906,0.24866523461497986,0.28037412730296496,0.47250676078403386"
326,"0.03208879602498277,0.181510100643149,0.05282590412871482,0.5296104836883231,0.0970379050690615,0.031306478158152025,0.5869232084362863,0.24233474026880109,0.6158084800881652,0.004642400124806464,0.06514465276364684,0.352114413086869,0.1859593404048507,0.29660701333846123,0.7357002655506469,0.5818331051033641,0.8178588110459282,-0.010339195089506686,0.5572268180256595,0.19726239008153107"
327,"0.9336071154335489,0.4819788340181047,0.3550782571201754,0.9915543066892158,0.750887690986985,0.8035263711949764,0.6264060709750472,0.8830520157909895,0.8535611982161736,0.16618055893376638,0.23253921583356107,0.6160184023923425,0.7941820735699002,0.4689266137390079,0.1731163746228418,0.8653526241894864,0.49502075138976087,0.6944028579725334,0.9873865064654641,0.6537310243335915"
328,"0.0871084312754488,0.5938180313364846,0.39966043356093983,0.47158727382037674,0.3161708802300343,0.7956830552019701,0.5082444090922766,0.7049845827681284,0.7835984134910177,0.7998748467317491,0.545762554108625,0.6566383705778799,0.36339221568035207,0.3536204867683227,0.22818580701472765,0.25992566275739937,0.39273601734067703,0.5104408228649276,0.3764812052475248,0.14916046232684088"
329,"0.1265315722578215,0.3638987387982744,0.22701215388573337,0.33984384869469786,0.4457389886962229,0.7341209556007032,0.4261394647132434,0.30279590708009,0.4093951746193814,0.09357152842662007,0.3813044334962169,0.09774369462776013,0.1801604073660725,0.12283470959815072,0.184410756083824,0.34881748342114005,0.5350750799163516,0.24767328683966747,0.5205464135663609,0.49393011107286416"
330,"0.26312713244302255,0.8471952524660259,0.39388658317874026,0.4426505118139305,0.44457910076321794,0.573846731665081,0.0362527133373107,0.7062462267638836,0.336127027718813,0.18271896400767929,0.6175779026006926,0.17147034294848126,0.1044837710830699,0.5394205704052037,0.23192971396118564,0.3871373150058513,-0.20277703298574581,0.20350816883905357,0.5916126575622376,0.34828355300855013"
331,"0.6243402500576695,0.1640079294957655,0.38272694092367804,0.07865140681098974,0.69144744106658,0.31850151932644166,0.4910988648153102,0.8063772346700389,0.36920041736496667,0.25216148803093347,0.10273763178751114,0.5472135825598591,0.5427329548950712,0.5841481238206968,0.3636942818909114,0.4994283361723599,0.3998024199223892,0.5505831958334025,0.7115982351219462,0.7139107962092145"
332,"0.6653345700173513,0.8775823385268064,0.7846774781605487,0.689611560650053,0.04394307883342685,0.34484482050662324,0.6611347835307948,0.7486492434506641,0.557378624026841,0.8541439618903887,0.2768417310660648,0.06365760915761653,0.7691974184032545,0.6597905038836884,0.369905328403075,0.7821599021738848,0.00016871974662724387,0.5840646047453363,0.8926409637817729,0.8523554905061607"
333,"0.3655452952763006,0.40446247071975633,0.5296890597412094,0.49127361594621316,0.5309839506276616,0.5186930293607639,0.5023697338623156,0.31306591795445954,0.33575157539033884,0.634317535647222,0.17055094519783798,0.29106321787530387,0.4840582704266587,0.5188952282343102,0.3962255502852297,0.2401143881339427,0.5340771015533148,0.24745256675831595,0.5033140875409816,0.351690215419912"
334,"0.13109386651195,0.07788020620593099,0.5303065252732614,0.6659834479937794,0.18697342048434507,0.3325680935832573,0.5459420595538161,0.4550016306052257,0.22726940297879558,0.3971807029956601,0.47659605932508287,0.47852463895977787,0.25616336465874145,0.26715736732152917,0.22252203200725804,0.3446502651536378,0.4706220735472156,0.28975009950045566,0.5510835603989426,0.35510409064916065"
335,"0.23248030129564132,0.3108633540565353,0.30278339994821524,0.013664813732228553,0.5188520459508819,0.36696592155179875,0.16208909928995852,0.4055156290733858,0.472384618568864,0.4366641205752511,0.16811319710489134,0.36739803950519945,0.5730819111415445,0.09693634835463497,0.4034429221011367,0.645943678615689,0.5938321693806552,0.3235539653983845,0.2643223400731189,0.32818926503749085"
336,"0.5353506049604106,0.775328384356713,0.6789953601126902,0.3249178664975153,0.8407393577321735,0.6683965606996778,0.5330227051402242,0.614008305785052,0.6329128911849853,0.2223076404982746,0.4835760165020501,0.5715591442343008,0.3223150463035055,0.20404010837166797,0.396775893117624,0.3584833559419773,0.7329882010785459,0.3390547699209532,0.4907755699912893,0.27414373337535086"
337,"0.5470171939941139,0.4012823616035538,0.8183439818192741,0.11272142099142272,0.5531485356146895,0.5094379999880284,0.27755029871899545,0.6385293096407241,0.811079372158705,0.6236074556002871,0.2230205291756524,0.6125437216655062,0.4837711892623193,0.1257730615705417,0.029656519676334318,0.20108376994044377,0.1662420880126475,0.5659263328626463,0.3123856563078184,0.675610125275473"
338,"0.2092838485892726,0.32582543120506463,0.2241902169004368,0.21522816445935736,0.5747316516790644,0.4911830210418073,0.24236749478938507,0.3432582180804145,0.4417667708062977,0.04385209581523749,0.7043631251881713,0.21724831206255696,0.1756780165090814,0.6434629482084512,0.5741306102945457,0.8036205721663374,0.6509963411593184,0.35989554761112563,0.4455434881442589,0.26942060942919227"
339,"0.4356998355107926,0.859163791375212,0.4650814425256556,0.634346562739408,0.3994068143653567,0.38286458871487566,0.4905638896303694,0.4690429807847595,0.6813220701948304,0.6292021485632732,0.724778055822256,0.7902295665068881,0.5704336781410885,0.25299172144646925,0.4683056217347056,0.32686368795792003,0.42802166029915867,0.24490846775765587,0.34477381662916395,0.3618596638089657"
340,"0.4751007229132949,0.34669563636705647,0.34296294519227444,0.3706458640219474,0.48918540460676274,0.543254152889473,0.427717387324716,0.4902466459621019,0.5553553367798119,0.3057290523541085,0.6066416114809954,0.29308185166174916,0.3624251228813325,0.5072514755801387,0.5549155772830081,0.2360407345934424,0.4086382479950479,0.43275329416472896,0.5666122436026554,0.5011385856171511"
341,"0.6040933332920615,0.09415576925946413,0.7340921586638991,0.4066054611986152,0.3340721887155945,0.43756546696352394,0.36331285667090074,0.09364539951316347,0.3784058495228631,0.35695866025087253,0.5488010138983425,0.6543902287182812,0.5545981538458821,0.16262216387090905,0.40873471837897096,0.534431335731499,0.22082905715590498,0.335836515066152,0.22196671618937844,0.6628690381635197"
342,"0.35759247423200713,0.3171104011226219,0.36729478138124183,0.42804760727485863,0.6845053891764621,0.33846678428264176,0.4307187773588055,0.5932656335662494,0.6292728233308126,0.3888277734508872,0.5690205883931447,0.6939805611037722,0.2572493212607112,0.4931682608220507,0.13282213109706387,0.6126230454175666,0.12893760587457365,0.07441335657387074,0.5533231588583484,0.38394549168987874"
343,"0.5407311316737603,0.3161209731167086,0.25363643886718557,0.3700663797377194,0.0710300355850465,0.24200171025178963,0.025341241912139822,0.5453951548681404,0.245215325200966,0.5836798751550593,0.25524343238143243,0.7056840831481368,0.38355130789792546,0.778189979852212,0.7766731741379751,0.36921586136119844,0.8406884067342929,0.760197936140035,0.7962117381962429,0.8665790583424449"
344,"0.37312357363495974,0.185889697910895,0.47793519542478596,0.4422052510800466,0.3989560297751034,0.6799532408154688,0.5158904904395143,0.32540933966490376,0.5809817345066812,0.4433149200728576,0.6082532684392581,0.37459508392770324,0.2080899637196859,0.21406464616470988,0.18652137940037689,0.4565784776628399,0.6205019340318766,0.42015172880231866,0.20886424319759098,0.6009870644653645"
345,"0.26413662911901487,0.7902870385988054,0.3885285454613677,0.4708058665534895,0.7234866726550059,0.27616545045872215,0.168981469598469,0.690883256314666,0.5167245634271643,0.4777025017160807,0.3831477932871504,0.2943940927970048,0.2623987066656658,0.2947495469652251,0.8061943145181188,0.5388780557142794,0.351219479033835,0.6383027086768797,0.5723133312850429,0.5506861774205339"
